onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
122.98	3.00	novel	1519	1	768	1029	790272	0.7612	busNoRept20.jpg
126.48	3.00	bus5	1100	2	768	1024	786432	0.7569	busRept03.jpg
129.98	3.00	bus4	675	1	686	1280	878080	0.8583	busRept09.jpg
133.48	3.00	bus5	1127	2	756	1280	967680	0.9575	busRept10.jpg
136.98	3.00	mal4	878	2	205	500	102500	0.0000	malware05.jpg
140.48	3.00	bus5	1451	2	768	1059	813312	0.7867	busRept08.jpg
143.98	3.00	mal5	1004	2	609	1274	775866	0.7452	malware16.jpg
147.48	3.00	bus6	1484	2	768	1059	813312	0.7867	busRept08.jpg
150.98	3.00	bus5	1454	2	768	1056	811008	0.7841	busRept20.jpg
154.48	3.00	mal4	1053	2	410	500	205000	0.1134	malware17.jpg
157.98	3.00	mal5	713	2	410	500	205000	0.1134	malware17.jpg
161.48	3.00	mal6	571	1	598	1007	602186	0.5530	malware02.jpg
164.98	3.00	novel	962	2	768	1090	837120	0.8130	busNoRept05.jpg
168.48	3.00	mal6	1821	2	229	500	114500	0.0133	malware18.jpg
171.98	3.00	mal4	1109	2	383	539	206437	0.1150	malware06.jpg
175.48	3.00	bus4	789	1	768	1029	790272	0.7612	busRept12.jpg
178.98	3.00	bus3	862	1	768	1021	784128	0.7544	busRept06.jpg
182.48	3.00	mal4	919	2	360	500	180000	0.0858	malware04.jpg
185.98	3.00	mal5	1422	2	448	500	224000	0.1345	malware20.jpg
189.48	3.00	bus4	719	1	697	1280	892160	0.8739	busRept13.jpg
192.98	3.00	bus5	1021	2	760	1280	972800	0.9632	busRept07.jpg
196.48	3.00	mal5	652	2	205	500	102500	0.0000	malware05.jpg
199.98	3.00	mal5	628	2	360	500	180000	0.0858	malware04.jpg
203.48	3.00	mal5	616	2	383	539	206437	0.1150	malware06.jpg
206.98	3.00	bus6	813	2	760	1280	972800	0.9632	busRept07.jpg
210.48	3.00	bus5	801	1	768	1029	790272	0.7612	busRept12.jpg
213.97	3.00	bus5	1122	1	686	1280	878080	0.8583	busRept19.jpg
217.47	3.00	mal4	1511	2	236	500	118000	0.0172	malware08.jpg
220.97	3.00	bus4	596	1	768	1021	784128	0.7544	busRept06.jpg
224.47	3.00	bus4	1090	2	721	1280	922880	0.9079	busRept02.jpg
227.97	3.00	bus5	878	2	721	1280	922880	0.9079	busRept02.jpg
231.47	3.00	mal4	1818	2	389	500	194500	0.1018	malware01.jpg
234.97	3.00	bus5	634	1	697	1280	892160	0.8739	busRept13.jpg
238.47	3.00	mal4	694	2	407	500	203500	0.1118	malware15.jpg
241.97	3.00	bus5	621	1	768	1021	784128	0.7544	busRept06.jpg
245.47	3.00	novel	1254	2	768	1024	786432	0.7569	busNoRept02.jpg
248.97	3.00	novel	1396	2	768	1176	903168	0.8861	busNoRept11.jpg
252.47	3.00	bus5	1028	2	768	1244	955392	0.9439	busRept14.jpg
255.97	3.00	bus6	829	1	768	1056	811008	0.7841	busRept20.jpg
259.47	3.00	bus6	917	2	721	1280	922880	0.9079	busRept02.jpg
262.97	3.00	novel	1403	1	768	1029	790272	0.7612	busNoRept16.jpg
266.47	3.00	bus4	1709	2	768	1020	783360	0.7535	busRept01.jpg
269.97	3.00	bus6	684	2	768	1244	955392	0.9439	busRept14.jpg
273.47	3.00	mal6	1188	2	448	500	224000	0.1345	malware20.jpg
276.97	3.00	mal5	848	2	236	500	118000	0.0172	malware08.jpg
280.47	3.00	mal5	1363	2	407	500	203500	0.1118	malware15.jpg
283.97	3.00	bus6	570	1	697	1280	892160	0.8739	busRept13.jpg
287.47	3.00	bus5	1669	2	692	1280	885760	0.8668	busRept15.jpg
290.97	3.00	mal5	1101	2	295	500	147500	0.0498	malware09.jpg
294.47	3.00	mal5	1637	2	265	500	132500	0.0332	malware10.jpg
297.97	3.00	mal6	1343	2	407	500	203500	0.1118	malware15.jpg
301.47	3.00	mal5	2179	2	676	1274	861224	0.8397	malware19.jpg
304.97	3.00	mal6	680	2	334	500	167000	0.0714	malware13.jpg
308.47	3.00	bus6	784	1	686	1280	878080	0.8583	busRept19.jpg
311.97	3.00	bus5	1795	2	720	1280	921600	0.9065	busRept05.jpg
315.47	3.00	novel	1327	2	768	1003	770304	0.7391	busNoRept01.jpg
318.97	3.00	bus6	1151	1	768	1056	811008	0.7841	busRept18.jpg
322.47	3.00	mal5	828	1	768	1223	939264	0.9261	malware03.jpg
325.97	3.00	bus6	737	2	768	1024	786432	0.7569	busRept03.jpg
329.47	3.00	mal6	1036	2	295	500	147500	0.0498	malware09.jpg
332.97	3.00	mal6	1001	2	410	500	205000	0.1134	malware17.jpg
336.47	3.00	mal6	1032	2	236	500	118000	0.0172	malware08.jpg
339.97	3.00	bus5	709	1	686	1280	878080	0.8583	busRept09.jpg
343.47	3.00	mal5	910	2	389	500	194500	0.1018	malware01.jpg
346.97	3.00	mal6	873	2	265	500	132500	0.0332	malware10.jpg
350.47	3.00	bus6	840	2	720	1280	921600	0.9065	busRept05.jpg
353.97	3.00	bus5	1259	2	772	1280	988160	0.9802	busRept04.jpg
357.47	3.00	bus5	791	2	768	879	675072	0.6337	busRept16.jpg
360.97	3.00	mal4	1294	2	281	500	140500	0.0421	malware14.jpg
364.47	3.00	bus5	630	2	768	1020	783360	0.7535	busRept01.jpg
367.97	3.00	novel	852	2	768	1056	811008	0.7841	busNoRept12.jpg
371.47	3.00	bus6	1025	1	686	1280	878080	0.8583	busRept09.jpg
374.97	3.00	mal6	834	2	383	539	206437	0.1150	malware06.jpg
378.47	3.00	mal6	1247	2	676	1274	861224	0.8397	malware19.jpg
381.97	3.00	bus6	589	2	692	1280	885760	0.8668	busRept15.jpg
385.47	3.00	bus6	553	1	768	1021	784128	0.7544	busRept06.jpg
388.97	3.00	bus6	890	2	772	1280	988160	0.9802	busRept04.jpg
392.47	3.00	mal6	921	2	360	500	180000	0.0858	malware04.jpg
395.97	3.00	bus6	1206	2	768	879	675072	0.6337	busRept16.jpg
399.47	3.00	bus6	1927	2	768	1148	881664	0.8623	busRept17.jpg
402.97	3.00	mal5	710	2	271	500	135500	0.0365	malware12.jpg
406.47	3.00	mal6	572	2	389	500	194500	0.1018	malware01.jpg
409.97	3.00	mal6	1094	2	609	1274	775866	0.7452	malware16.jpg
413.47	3.00	mal6	698	2	271	500	135500	0.0365	malware12.jpg
416.97	3.00	mal6	977	2	300	461	138300	0.0396	malware07.jpg
420.47	3.00	bus6	991	2	768	1020	783360	0.7535	busRept01.jpg
423.97	3.00	mal5	1564	2	281	500	140500	0.0421	malware14.jpg
427.47	3.00	bus5	688	1	686	1280	878080	0.8583	busRept11.jpg
430.97	3.00	bus6	988	1	686	1280	878080	0.8583	busRept11.jpg
434.47	3.00	mal6	925	1	768	1223	939264	0.9261	malware03.jpg
437.97	3.00	mal6	1467	2	205	500	102500	0.0000	malware05.jpg
441.47	3.00	mal6	840	2	457	500	228500	0.1394	malware11.jpg
444.97	3.00	mal6	761	2	281	500	140500	0.0421	malware14.jpg
448.47	3.00	bus6	769	2	756	1280	967680	0.9575	busRept10.jpg
451.97	3.00	bus6	668	1	768	1029	790272	0.7612	busRept12.jpg
