onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
168.46	3.00	bus3	1425	1	768	1056	811008	0.7841	busRept18.jpg
171.96	3.00	mal1	1804	1	768	1223	939264	0.9261	malware03.jpg
175.46	3.00	novel	1979	1	768	875	672000	0.6303	busNoRept14.jpg
178.96	3.00	mal1	1689	2	265	500	132500	0.0332	malware10.jpg
182.46	3.00	mal1	1936	1	676	1274	861224	0.8397	malware19.jpg
185.96	3.00	novel	1448	1	768	904	694272	0.6549	busNoRept09.jpg
189.46	3.00	mal3	1100	1	295	500	147500	0.0498	malware09.jpg
192.96	3.00	bus1	1917	1	692	1280	885760	0.8668	busRept15.jpg
196.46	3.00	mal2	2240	1	457	500	228500	0.1394	malware11.jpg
199.96	3.00	bus2	726	1	760	1280	972800	0.9632	busRept07.jpg
203.46	3.00	bus1	1827	1	686	1280	878080	0.8583	busRept19.jpg
206.96	3.00	mal2	902	1	768	1223	939264	0.9261	malware03.jpg
210.46	3.00	novel	1642	2	768	1005	771840	0.7408	busNoRept04.jpg
213.96	3.00	bus1	2136	2	768	1024	786432	0.7569	busRept03.jpg
217.46	3.00	mal2	874	1	676	1274	861224	0.8397	malware19.jpg
220.96	3.00	bus2	2504	2	721	1280	922880	0.9079	busRept02.jpg
224.46	3.00	bus2	2744	1	768	1024	786432	0.7569	busRept03.jpg
227.96	3.00	novel	2184	1	768	1042	800256	0.7722	busNoRept03.jpg
231.46	3.00	novel	1243	1	760	1280	972800	0.9632	busNoRept06.jpg
234.96	3.00	bus2	2009	1	686	1280	878080	0.8583	busRept19.jpg
238.46	3.00	bus1	1041	1	686	1280	878080	0.8583	busRept11.jpg
241.96	3.00	bus1	900	1	686	1280	878080	0.8583	busRept09.jpg
245.46	3.00	mal2	899	2	389	500	194500	0.1018	malware01.jpg
248.96	3.00	mal3	1081	2	768	1223	939264	0.9261	malware03.jpg
252.46	3.00	bus1	2254	1	772	1280	988160	0.9802	busRept04.jpg
255.96	3.00	novel	1359	1	768	991	761088	0.7289	busNoRept13.jpg
259.46	3.00	novel	1718	1	768	1029	790272	0.7612	busNoRept19.jpg
262.96	3.00	mal1	1144	2	205	500	102500	0.0000	malware05.jpg
266.46	3.00	bus2	1320	2	720	1280	921600	0.9065	busRept05.jpg
269.96	3.00	bus2	1712	1	768	1244	955392	0.9439	busRept14.jpg
273.46	3.00	bus3	1949	1	768	1056	811008	0.7841	busRept20.jpg
276.96	3.00	novel	1983	1	786	1280	1006080	1.0000	busNoRept17.jpg
280.46	3.00	mal2	1495	2	265	500	132500	0.0332	malware10.jpg
283.96	3.00	mal2	1943	2	229	500	114500	0.0133	malware18.jpg
287.46	3.00	novel	1107	1	768	1148	881664	0.8623	busNoRept08.jpg
290.96	3.00	mal3	1603	1	410	500	205000	0.1134	malware17.jpg
294.46	3.00	mal4	846	1	768	1223	939264	0.9261	malware03.jpg
297.96	3.00	mal3	1618	1	389	500	194500	0.1018	malware01.jpg
301.46	3.00	bus2	869	1	692	1280	885760	0.8668	busRept15.jpg
304.96	3.00	bus2	1080	1	768	1148	881664	0.8623	busRept17.jpg
308.45	3.00	bus1	1686	1	768	1029	790272	0.7612	busRept12.jpg
311.95	3.00	bus3	1161	1	768	1244	955392	0.9439	busRept14.jpg
315.45	3.00	mal2	881	2	205	500	102500	0.0000	malware05.jpg
318.95	3.00	bus2	1287	1	768	879	675072	0.6337	busRept16.jpg
322.45	3.00	mal1	1521	2	609	1274	775866	0.7452	malware16.jpg
325.95	3.00	mal4	1050	2	300	461	138300	0.0396	malware07.jpg
329.45	3.00	mal3	1462	2	334	500	167000	0.0714	malware13.jpg
332.95	3.00	bus3	1713	2	720	1280	921600	0.9065	busRept05.jpg
336.47	3.00	bus3	1165	1	692	1280	885760	0.8668	busRept15.jpg
339.97	3.00	mal3	2485	2	236	500	118000	0.0172	malware08.jpg
343.47	3.00	bus2	741	1	768	1021	784128	0.7544	busRept06.jpg
346.97	3.00	bus3	607	1	768	1148	881664	0.8623	busRept17.jpg
350.47	3.00	bus2	738	1	686	1280	878080	0.8583	busRept09.jpg
353.97	3.00	mal3	1948	1	676	1274	861224	0.8397	malware19.jpg
357.47	3.00	bus3	599	1	768	879	675072	0.6337	busRept16.jpg
360.97	3.00	mal3	677	2	205	500	102500	0.0000	malware05.jpg
364.47	3.00	bus3	759	1	768	1059	813312	0.7867	busRept08.jpg
367.97	3.00	bus2	690	1	686	1280	878080	0.8583	busRept11.jpg
371.47	3.00	mal3	982	1	383	539	206437	0.1150	malware06.jpg
374.97	3.00	bus2	742	1	768	1029	790272	0.7612	busRept12.jpg
378.47	3.00	bus1	645	1	768	1020	783360	0.7535	busRept01.jpg
381.97	3.00	bus2	1243	1	697	1280	892160	0.8739	busRept13.jpg
385.47	3.00	bus3	1057	1	686	1280	878080	0.8583	busRept19.jpg
388.97	3.00	bus2	1066	1	772	1280	988160	0.9802	busRept04.jpg
392.47	3.00	mal3	1031	2	265	500	132500	0.0332	malware10.jpg
395.97	3.00	bus2	676	1	768	1020	783360	0.7535	busRept01.jpg
399.47	3.00	bus3	813	1	760	1280	972800	0.9632	busRept07.jpg
402.97	3.00	mal3	1589	2	407	500	203500	0.1118	malware15.jpg
406.47	3.00	mal3	1459	1	271	500	135500	0.0365	malware12.jpg
409.97	3.00	bus3	2002	1	772	1280	988160	0.9802	busRept04.jpg
413.47	3.00	mal2	1264	2	609	1274	775866	0.7452	malware16.jpg
416.97	3.00	mal3	1052	2	457	500	228500	0.1394	malware11.jpg
420.47	3.00	mal3	0	NaN	229	500	114500	0.0133	malware18.jpg
423.97	3.00	bus3	1359	1	686	1280	878080	0.8583	busRept09.jpg
427.47	3.00	mal4	1023	2	676	1274	861224	0.8397	malware19.jpg
430.97	3.00	bus3	1182	1	768	1024	786432	0.7569	busRept03.jpg
434.47	3.00	mal4	767	2	271	500	135500	0.0365	malware12.jpg
437.97	3.00	mal3	697	1	448	500	224000	0.1345	malware20.jpg
441.47	3.00	bus3	1010	1	697	1280	892160	0.8739	busRept13.jpg
444.97	3.00	mal3	1208	2	609	1274	775866	0.7452	malware16.jpg
448.47	3.00	mal3	1045	2	281	500	140500	0.0421	malware14.jpg
451.97	3.00	novel	772	1	768	1152	884736	0.8657	busNoRept10.jpg
