onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
112.46	3.00	novel	1096	1	768	1009	774912	0.7442	busNoRept07.jpg
115.96	3.00	mal5	847	1	236	500	118000	0.0172	malware08.jpg
119.46	3.00	bus3	1815	2	756	1280	967680	0.9575	busRept10.jpg
122.96	3.00	mal4	712	2	205	500	102500	0.0000	malware05.jpg
126.46	3.00	mal5	815	2	265	500	132500	0.0332	malware10.jpg
129.96	3.00	bus4	716	2	768	1024	786432	0.7569	busRept03.jpg
133.46	3.00	bus4	526	2	768	1021	784128	0.7544	busRept06.jpg
136.96	3.00	mal4	647	2	609	1274	775866	0.7452	malware16.jpg
140.46	3.00	mal6	601	2	300	461	138300	0.0396	malware07.jpg
143.96	3.00	bus4	505	2	768	1029	790272	0.7612	busRept12.jpg
147.46	3.00	bus5	602	2	686	1280	878080	0.8583	busRept19.jpg
150.96	3.00	bus4	854	1	686	1280	878080	0.8583	busRept11.jpg
154.46	3.00	bus4	712	1	772	1280	988160	0.9802	busRept04.jpg
157.96	3.00	mal6	2159	1	236	500	118000	0.0172	malware08.jpg
161.46	3.00	mal4	738	2	389	500	194500	0.1018	malware01.jpg
164.98	3.00	mal5	1018	2	410	500	205000	0.1134	malware17.jpg
168.48	3.00	mal6	672	2	676	1274	861224	0.8397	malware19.jpg
171.98	3.00	bus5	803	1	721	1280	922880	0.9079	busRept02.jpg
175.48	3.00	mal5	656	2	389	500	194500	0.1018	malware01.jpg
178.98	3.00	bus5	596	1	686	1280	878080	0.8583	busRept11.jpg
182.48	3.00	mal4	1067	2	457	500	228500	0.1394	malware11.jpg
185.98	3.00	mal6	1116	2	768	1223	939264	0.9261	malware03.jpg
189.48	3.00	mal5	1425	2	281	500	140500	0.0421	malware14.jpg
192.98	3.00	bus5	594	1	692	1280	885760	0.8668	busRept15.jpg
196.48	3.00	mal4	781	2	334	500	167000	0.0714	malware13.jpg
199.98	3.00	bus5	566	1	768	1059	813312	0.7867	busRept08.jpg
203.48	3.00	bus5	596	1	768	1029	790272	0.7612	busRept12.jpg
206.97	3.00	bus5	674	1	697	1280	892160	0.8739	busRept13.jpg
210.47	3.00	bus6	596	1	697	1280	892160	0.8739	busRept13.jpg
213.97	3.00	bus4	1551	1	756	1280	967680	0.9575	busRept10.jpg
217.47	3.00	mal5	1281	2	598	1007	602186	0.5530	malware02.jpg
220.97	3.00	bus5	873	2	768	1021	784128	0.7544	busRept06.jpg
224.47	3.00	mal6	795	2	389	500	194500	0.1018	malware01.jpg
227.97	3.00	bus4	793	2	720	1280	921600	0.9065	busRept05.jpg
231.47	3.00	mal5	1032	2	360	500	180000	0.0858	malware04.jpg
234.97	3.00	bus4	633	2	768	1020	783360	0.7535	busRept01.jpg
238.47	3.00	mal6	921	2	281	500	140500	0.0421	malware14.jpg
241.97	3.00	mal4	680	2	383	539	206437	0.1150	malware06.jpg
245.47	3.00	bus6	667	2	692	1280	885760	0.8668	busRept15.jpg
248.97	3.00	bus5	639	1	760	1280	972800	0.9632	busRept07.jpg
252.47	3.00	bus5	811	1	772	1280	988160	0.9802	busRept04.jpg
255.97	3.00	bus4	784	1	768	1056	811008	0.7841	busRept20.jpg
259.47	3.00	mal5	1176	2	271	500	135500	0.0365	malware12.jpg
262.97	3.00	bus5	965	1	768	1056	811008	0.7841	busRept20.jpg
266.47	3.00	mal5	994	2	457	500	228500	0.1394	malware11.jpg
269.97	3.00	mal5	703	2	205	500	102500	0.0000	malware05.jpg
273.47	3.00	mal6	524	2	271	500	135500	0.0365	malware12.jpg
276.97	3.00	bus5	1737	1	768	1244	955392	0.9439	busRept14.jpg
280.47	3.00	bus4	803	1	686	1280	878080	0.8583	busRept09.jpg
283.97	3.00	bus4	1636	1	768	1056	811008	0.7841	busRept18.jpg
287.47	3.00	bus5	683	2	720	1280	921600	0.9065	busRept05.jpg
290.97	3.00	bus6	940	1	768	1244	955392	0.9439	busRept14.jpg
294.47	3.00	bus6	925	1	768	1056	811008	0.7841	busRept20.jpg
297.97	3.00	mal5	851	2	609	1274	775866	0.7452	malware16.jpg
301.47	3.00	bus4	761	2	768	1148	881664	0.8623	busRept17.jpg
304.97	3.00	bus5	998	1	768	1056	811008	0.7841	busRept18.jpg
308.47	3.00	bus4	802	2	768	879	675072	0.6337	busRept16.jpg
311.97	3.00	bus6	908	1	721	1280	922880	0.9079	busRept02.jpg
315.47	3.00	mal6	909	2	410	500	205000	0.1134	malware17.jpg
318.97	3.00	mal5	1090	2	383	539	206437	0.1150	malware06.jpg
322.47	3.00	mal6	1101	2	598	1007	602186	0.5530	malware02.jpg
325.97	3.00	bus5	1550	2	768	879	675072	0.6337	busRept16.jpg
329.47	3.00	bus6	784	2	768	1021	784128	0.7544	busRept06.jpg
332.97	3.00	bus5	1586	1	756	1280	967680	0.9575	busRept10.jpg
336.47	3.00	mal6	928	2	229	500	114500	0.0133	malware18.jpg
339.97	3.00	mal6	631	2	383	539	206437	0.1150	malware06.jpg
343.47	3.00	bus6	603	2	772	1280	988160	0.9802	busRept04.jpg
346.97	3.00	mal5	1374	2	448	500	224000	0.1345	malware20.jpg
350.47	3.00	mal5	2247	2	407	500	203500	0.1118	malware15.jpg
353.97	3.00	bus5	774	2	768	1024	786432	0.7569	busRept03.jpg
357.47	3.00	bus5	735	1	686	1280	878080	0.8583	busRept09.jpg
360.97	3.00	bus6	961	2	768	1024	786432	0.7569	busRept03.jpg
364.47	3.00	mal6	1362	2	360	500	180000	0.0858	malware04.jpg
367.97	3.00	bus6	770	1	686	1280	878080	0.8583	busRept11.jpg
371.47	3.00	bus5	826	2	768	1148	881664	0.8623	busRept17.jpg
374.97	3.00	novel	1794	1	768	1090	837120	0.8130	busNoRept05.jpg
378.47	3.00	bus6	795	2	768	879	675072	0.6337	busRept16.jpg
381.97	3.00	mal5	755	2	334	500	167000	0.0714	malware13.jpg
385.47	3.00	bus5	611	1	768	1020	783360	0.7535	busRept01.jpg
388.97	3.00	bus6	743	1	760	1280	972800	0.9632	busRept07.jpg
392.47	3.00	bus6	750	1	768	1059	813312	0.7867	busRept08.jpg
395.97	3.00	novel	819	1	768	1176	903168	0.8861	busNoRept11.jpg
399.47	3.00	novel	855	1	768	1029	790272	0.7612	busNoRept16.jpg
402.97	3.00	mal6	686	2	334	500	167000	0.0714	malware13.jpg
406.47	3.00	bus6	983	1	756	1280	967680	0.9575	busRept10.jpg
409.97	3.00	bus6	884	2	768	1148	881664	0.8623	busRept17.jpg
413.47	3.00	mal6	656	2	609	1274	775866	0.7452	malware16.jpg
416.97	3.00	bus6	781	2	686	1280	878080	0.8583	busRept19.jpg
420.47	3.00	bus6	851	1	768	1056	811008	0.7841	busRept18.jpg
423.97	3.00	bus6	708	1	686	1280	878080	0.8583	busRept09.jpg
427.47	3.00	bus6	616	1	768	1020	783360	0.7535	busRept01.jpg
430.97	3.00	bus6	630	1	768	1029	790272	0.7612	busRept12.jpg
434.47	3.00	mal6	1571	2	407	500	203500	0.1118	malware15.jpg
437.97	3.00	mal6	789	2	265	500	132500	0.0332	malware10.jpg
441.47	3.00	mal6	778	2	457	500	228500	0.1394	malware11.jpg
444.97	3.00	mal6	1044	2	448	500	224000	0.1345	malware20.jpg
448.47	3.00	mal6	570	2	205	500	102500	0.0000	malware05.jpg
451.97	3.00	bus6	1404	2	720	1280	921600	0.9065	busRept05.jpg
