onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
143.54	3.00	bus1	903	1	768	1148	881664	0.8623	busRept17.jpg
147.04	3.00	bus2	794	1	686	1280	878080	0.8583	busRept19.jpg
150.54	3.00	bus2	1772	2	721	1280	922880	0.9079	busRept02.jpg
154.04	3.00	mal2	1221	2	295	500	147500	0.0498	malware09.jpg
157.54	3.00	bus2	1020	2	768	1024	786432	0.7569	busRept03.jpg
161.04	3.00	mal1	1790	1	271	500	135500	0.0365	malware12.jpg
164.54	3.00	mal2	989	1	271	500	135500	0.0365	malware12.jpg
168.04	3.00	bus2	792	1	768	1056	811008	0.7841	busRept20.jpg
171.54	3.00	mal3	1320	1	271	500	135500	0.0365	malware12.jpg
175.04	3.00	mal3	1661	2	295	500	147500	0.0498	malware09.jpg
178.54	3.00	mal4	1214	1	271	500	135500	0.0365	malware12.jpg
182.04	3.00	novel	1204	2	768	1152	884736	0.8657	busNoRept10.jpg
185.54	3.00	bus1	1138	1	756	1280	967680	0.9575	busRept10.jpg
189.04	3.00	mal2	1319	1	265	500	132500	0.0332	malware10.jpg
192.54	3.00	mal2	2378	1	448	500	224000	0.1345	malware20.jpg
196.04	3.00	mal1	2722	1	407	500	203500	0.1118	malware15.jpg
199.54	3.00	mal2	792	1	300	461	138300	0.0396	malware07.jpg
203.04	3.00	mal1	2010	1	383	539	206437	0.1150	malware06.jpg
206.54	3.00	bus1	835	1	768	879	675072	0.6337	busRept16.jpg
210.04	3.00	bus1	885	2	768	1021	784128	0.7544	busRept06.jpg
213.54	3.00	mal2	828	2	609	1274	775866	0.7452	malware16.jpg
217.04	3.00	bus2	746	1	760	1280	972800	0.9632	busRept07.jpg
220.54	3.00	bus1	1027	1	686	1280	878080	0.8583	busRept11.jpg
224.04	3.00	bus3	936	1	760	1280	972800	0.9632	busRept07.jpg
227.54	3.00	bus2	1110	1	772	1280	988160	0.9802	busRept04.jpg
231.04	3.00	mal2	1092	1	383	539	206437	0.1150	malware06.jpg
234.54	3.00	mal2	1166	2	676	1274	861224	0.8397	malware19.jpg
238.04	3.00	bus1	918	1	768	1029	790272	0.7612	busRept12.jpg
241.54	3.00	novel	1102	2	768	1005	771840	0.7408	busNoRept04.jpg
245.04	3.00	mal3	942	1	265	500	132500	0.0332	malware10.jpg
248.54	3.00	mal3	922	2	598	1007	602186	0.5530	malware02.jpg
252.04	3.00	bus3	778	2	768	1024	786432	0.7569	busRept03.jpg
255.54	3.00	mal3	1435	1	410	500	205000	0.1134	malware17.jpg
259.04	3.00	novel	2260	2	786	1280	1006080	1.0000	busNoRept17.jpg
262.54	3.00	bus1	999	1	686	1280	878080	0.8583	busRept09.jpg
266.04	3.00	mal1	1226	2	229	500	114500	0.0133	malware18.jpg
269.54	3.00	mal3	835	2	609	1274	775866	0.7452	malware16.jpg
273.04	3.00	bus1	1037	2	720	1280	921600	0.9065	busRept05.jpg
276.54	3.00	mal3	1204	2	389	500	194500	0.1018	malware01.jpg
280.04	3.00	bus2	510	2	768	1021	784128	0.7544	busRept06.jpg
283.54	3.00	mal2	2054	2	360	500	180000	0.0858	malware04.jpg
287.06	3.00	mal2	1911	2	407	500	203500	0.1118	malware15.jpg
290.56	3.00	mal3	992	2	676	1274	861224	0.8397	malware19.jpg
294.06	3.00	bus1	1172	1	768	1056	811008	0.7841	busRept18.jpg
297.56	3.00	bus2	735	1	768	1148	881664	0.8623	busRept17.jpg
301.06	3.00	bus3	770	1	772	1280	988160	0.9802	busRept04.jpg
304.56	3.00	mal4	841	2	768	1223	939264	0.9261	malware03.jpg
308.06	3.00	bus2	654	1	768	1056	811008	0.7841	busRept18.jpg
311.56	3.00	mal3	1751	2	360	500	180000	0.0858	malware04.jpg
315.06	3.00	bus2	1347	2	720	1280	921600	0.9065	busRept05.jpg
318.56	3.00	bus2	747	1	692	1280	885760	0.8668	busRept15.jpg
322.06	3.00	mal3	1633	2	334	500	167000	0.0714	malware13.jpg
325.55	3.00	mal3	1004	1	383	539	206437	0.1150	malware06.jpg
329.05	3.00	bus2	841	1	768	879	675072	0.6337	busRept16.jpg
332.55	3.00	mal2	1315	1	205	500	102500	0.0000	malware05.jpg
336.05	3.00	bus2	700	1	768	1244	955392	0.9439	busRept14.jpg
339.55	3.00	bus3	791	2	720	1280	921600	0.9065	busRept05.jpg
343.05	3.00	mal3	1832	1	281	500	140500	0.0421	malware14.jpg
346.55	3.00	bus2	545	1	768	1029	790272	0.7612	busRept12.jpg
350.05	3.00	bus3	628	1	686	1280	878080	0.8583	busRept19.jpg
353.55	3.00	bus2	1007	1	768	1059	813312	0.7867	busRept08.jpg
357.05	3.00	mal3	1215	1	448	500	224000	0.1345	malware20.jpg
360.55	3.00	mal3	492	1	300	461	138300	0.0396	malware07.jpg
364.05	3.00	mal3	1532	2	407	500	203500	0.1118	malware15.jpg
367.55	3.00	mal3	2100	2	457	500	228500	0.1394	malware11.jpg
371.05	3.00	novel	954	1	768	1042	800256	0.7722	busNoRept03.jpg
374.55	3.00	novel	1222	1	768	991	761088	0.7289	busNoRept13.jpg
378.05	3.00	bus2	591	1	686	1280	878080	0.8583	busRept09.jpg
381.55	3.00	bus3	567	1	768	1059	813312	0.7867	busRept08.jpg
385.05	3.00	bus3	552	1	692	1280	885760	0.8668	busRept15.jpg
388.55	3.00	novel	792	1	760	1280	972800	0.9632	busNoRept06.jpg
392.05	3.00	mal2	1702	2	236	500	118000	0.0172	malware08.jpg
395.55	3.00	bus3	718	1	768	1148	881664	0.8623	busRept17.jpg
399.05	3.00	bus3	1041	1	697	1280	892160	0.8739	busRept13.jpg
402.55	3.00	bus3	564	1	686	1280	878080	0.8583	busRept09.jpg
406.05	3.00	mal2	777	2	229	500	114500	0.0133	malware18.jpg
409.55	3.00	bus3	818	1	768	1056	811008	0.7841	busRept18.jpg
413.05	3.00	mal3	586	2	229	500	114500	0.0133	malware18.jpg
416.55	3.00	mal4	622	1	300	461	138300	0.0396	malware07.jpg
420.05	3.00	bus3	533	1	768	879	675072	0.6337	busRept16.jpg
423.55	3.00	bus2	586	1	686	1280	878080	0.8583	busRept11.jpg
427.05	3.00	novel	2216	1	768	1029	790272	0.7612	busNoRept19.jpg
430.55	3.00	mal3	1325	2	236	500	118000	0.0172	malware08.jpg
434.05	3.00	mal3	903	1	205	500	102500	0.0000	malware05.jpg
437.55	3.00	novel	1299	2	686	1280	878080	0.8583	busNoRept15.jpg
441.05	3.00	mal4	1130	2	676	1274	861224	0.8397	malware19.jpg
444.55	3.00	bus3	922	1	768	1056	811008	0.7841	busRept20.jpg
448.05	3.00	bus3	921	1	768	1244	955392	0.9439	busRept14.jpg
451.55	3.00	bus2	786	1	756	1280	967680	0.9575	busRept10.jpg
